rentree;rentree_universitaire;niveau_geographique;geo_nom;regroupement;rgp_formations_ou_etablissements;secteur;secteur_de_l_etablissement;sexe;sexe_de_l_etudiant;effectif;a_des_effectifs_dut;effectif_dut;a_des_effectifs_ing;effectif_ing;diffusable;donnees_diffusables;secret;donnees_soumises_au_secret_stat;niveau_geo;geo_id;reg_id;aca_id;dep_id;uucr_id
2017;2017-18;Commune;Champagne-sur-Seine;CPGE;Classes préparatoires aux grandes écoles (CPGE);PU;Établissements publics;1;Masculin;69;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77079;R11;A24;D077;UU77404
2014;2014-15;Unité urbaine;Alès;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;10;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU30501;R76;;;UU30501
2014;2014-15;Unité urbaine;Toulouse;EC_JUR;Écoles juridiques et administratives;PU;Établissements publics;2;Feminin;29;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU31701;R76;;;UU31701
2014;2014-15;Unité urbaine;Toulouse;UNIV;Universités;PU;Établissements publics;1;Masculin;29665;oui;2710;oui;92;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU31701;R76;;;UU31701
2017;2017-18;Commune;Orléans;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;79;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;45234;R24;A18;D045;UU45701
2014;2014-15;Unité urbaine;Bazas;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;37;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU33122;R75;;;UU33122
2014;2014-15;Unité urbaine;Bordeaux;EC_ART;Écoles supérieures art et culture;PU;Établissements publics;1;Masculin;437;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU33701;R75;;;UU33701
2017;2017-18;Commune;Torcy;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;1;Masculin;74;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;77468;R11;A24;D077;UU00851
2014;2014-15;Unité urbaine;Saint-Brieuc;EC_autres;Autres écoles de spécialités diverses;PR;Établissements privés;1;Masculin;44;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU22501;R53;;;UU22501
2016;2016-17;Unité urbaine;Macouria;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;12;non;;non;;oui;Données diffusables;non;Autres données;UNITE_URBAINE;UU9C202;R03;;;UU9C202
2017;2017-18;Commune;Porcheville;TOTAL;Total des formations d'enseignement supérieur;PU;Établissements publics;2;Feminin;1;non;;non;;oui;Données diffusables;non;Autres données;COMMUNE;78501;R11;A25;D078;UU00851
